window,start,end,geom_mean,n_windows,window_type,window_id,subset,fold,sub_label,tau,d,h
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,10,-3.14870128653555,0.485974352661505,0.601285978980181
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,21+,-1.37025567726529,0.742957779148409,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,13,-2.10274984693759,0.637958405989904,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,19,-0.92543489335937,0.805378730472962,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,15,-1.81482189953588,0.673528772516244,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,4,-3.31608738880917,0.455889734810387,0.358442633746386
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,5,-3.28692054412628,0.46504274779659,0.383387833959076
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,8,-2.5748509662739,0.558914839712137,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,7,-2.86767915396643,0.520443394961657,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,6,-3.24148142062757,0.466459259853958,0.373711307185193
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,14,-2.10603582125216,0.629590526584197,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,12,-2.38489431427195,0.584554346135346,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,9,-2.47991775183799,0.57308680685215,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,10,-2.70985913025615,0.539704222979584,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,21+,-1.46103842515585,0.710684206853263,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,11,-2.17389968933891,0.624184814691567,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,17,-1.67433016321588,0.687273558016132,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,13,-2.00383734137964,0.639751024576349,1
3,398.260999917984,1281.28500008583,714.342946569851,10,regular,11,by_practice,2,18,-1.47580238147431,0.700726796495329,1
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,4,-3.52054549147174,0.434189406613688,0.273211706024634
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,5,-3.74287027947051,0.409472749097284,0.0352720723352373
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,8,-3.13031394710495,0.485544241380032,0.747551795307215
4,1285.92199993134,4117.75299978256,2301.11042166682,10,regular,12,by_practice,2,7,-3.14517946067341,0.483785965605402,0.703134813266517
